	uniform_rv
4702	0.3560659101237975
4703	0.005164102932070036
4704	0.05914438780647768
4705	0.972144475924337
4706	0.8756323918129535
4707	0.9891715971026089
4708	0.18214523874473532
4709	0.7015548690873946
4710	0.7320139701741858
4711	0.34204500683868166
4712	0.24552940647812171
4713	0.20217022161994502
4714	0.7579699031795372
4715	0.494735565135631
4716	0.010206829731892353
4717	0.24682247421131331
4718	0.8417954718699522
4719	0.44709819017783503
4720	0.07443567904968174
4721	0.6709769130655601
4722	0.39991916067100963
4723	0.14173225986149096
4724	0.5681349086361491
4725	0.4282467740541308
4726	0.3375450296163137
4727	0.9832233318908772
4728	0.9633207152343355
4729	0.06686868362671461
4730	0.2633664592007734
4731	0.66500425495955
4732	0.30483760596782505
4733	0.9702328066198072
4734	0.7004825014932368
4735	0.7875733375734977
4736	0.39169398878234984
4737	0.7983624510329189
4738	0.013221153278577757
4739	0.2963573671050621
4740	0.18977304810909212
4741	0.3963216576081672
4742	0.07690889271462431
4743	0.40318239181967575
4744	0.4049338951882949
4745	0.7525290265451584
4746	0.31157687383055255
4747	0.6663097733816339
4748	0.9041886906688524
4749	0.4705330927994157
4750	0.7441205857275474
4751	0.016719905753561748
4752	0.2790657073469808
4753	0.5755787915312919
4754	0.31271563135792446
4755	0.17777227820889685
4756	0.31000300991504537
4757	0.6826031138068777
4758	0.5315963462606529
4759	0.15941296426007612
4760	0.9484893839024563
4761	0.6810693867848279
4762	0.7936077895919466
4763	0.548470471699972
4764	0.1405690227143912
4765	0.3126615615694356
4766	0.6526361977103047
4767	0.7737910352374759
4768	0.6003155111042978
4769	0.2745258497004569
4770	0.4811979221026341
4771	0.19216622916470627
4772	0.5227228706290729
4773	0.8569709186213923
4774	0.35454797071750865
4775	0.9988978692019809
4776	0.2812282963921141
4777	0.4208707592853774
4778	0.8437486912267392
4779	0.20390940041679606
4780	0.47988286669105895
4781	0.6933392722464481
4782	0.017645180302831465
4783	0.9332698963656381
4784	0.22344481961318474
4785	0.8888217446717873
4786	0.3281672937437927
4787	0.7555795646034185
4788	0.8308529979014324
4789	0.6823364211586552
4790	0.41574070806640817
4791	0.8605327965795804
4792	0.5209484053845881
4793	0.06248120592752027
4794	0.21330266872167725
4795	0.8217822152297355
4796	0.8712804799375586
4797	0.48619036070931043
4798	0.24319204095598868
4799	0.9468197049526305
4800	0.138079777243167
4801	0.3564531111853225
4802	0.031549875942826544
4803	0.5298796311821775
4804	0.12480405042954268
4805	0.6343368795366783
4806	0.7791953792730058
4807	0.042471764505529364
4808	0.6850697951499033
4809	0.5677350811273876
4810	0.7005948620499837
4811	0.05481358765162925
4812	0.9773071402900434
4813	0.1931547684571795
4814	0.43100270216984193
4815	0.6865246101724125
4816	0.727601778643114
4817	0.1482156404396232
4818	0.9997315216791981
4819	0.8099482814589178
4820	0.3091930930252116
4821	0.7283888656850306
4822	0.400258935101484
4823	0.8196068734505745
4824	0.28049586451660924
4825	0.6925555367112793
4826	0.6579456940433478
4827	0.31363324239416124
4828	0.9109524591835437
4829	0.14277518387712462
4830	0.9341557049726551
4831	0.21515265030834174
4832	0.09155001121123463
4833	0.547797007809099
4834	0.817185355148561
4835	0.900816647969929
4836	0.2398211589084953
4837	0.7913428298751627
4838	0.791302331319328
4839	0.2732512272772417
4840	0.47143385925067494
4841	0.6663482606567913
4842	0.16677745797961907
4843	0.19729407875389326
4844	0.7525993859009484
4845	0.23579651132243362
4846	0.06146545074957499
4847	0.7281229926872832
4848	0.8462417896379693
4849	0.5164163344765608
4850	0.48447168358140136
4851	0.4833435829320012
4852	0.9418651628073774
4853	0.7674836848645036
4854	0.5916741531419182
4855	0.24175932828842484
4856	0.9356195348930851
4857	0.797968091697423
4858	0.04106745930967792
4859	0.46134612212583026
4860	0.1110755015735162
4861	0.04530589833179799
4862	0.23787636322002503
4863	0.8501576469517949
4864	0.9549540798030096
4865	0.16561407842356668
4866	0.7387630118187519
4867	0.29151758465770916
4868	0.8547948721817175
4869	0.13618128203838653
4870	0.029946994959616502
4871	0.5978658467941373
4872	0.9262467755428585
4873	0.804038181409317
4874	0.46559911340620364
4875	0.19805306772127018
4876	0.13277795180090157
4877	0.39741424607756526
4878	0.6386751750461719
4879	0.3254424993404764
4880	0.5066102882887201
4881	0.4945142073040609
4882	0.23685559174601756
4883	0.6526138923065987
4884	0.8304095421509584
4885	0.4773292281206146
4886	0.13550587202821385
4887	0.9644846012884645
4888	0.04978912319856821
4889	0.2960203376934283
4890	0.27667909427178017
4891	0.6973860737792951
4892	0.7939660816099049
4893	0.4607680977806524
4894	0.6618075612214537
4895	0.5760002985432316
4896	0.8683172341275066
4897	0.2247102151799123
4898	0.9564050161282631
4899	0.4492634572728498
4900	0.7331557551813722
4901	0.9006428430691503
4902	0.25192590476637866
4903	0.36128786829076553
4904	0.9720343353803935
4905	0.4036572340175171
4906	0.9318606160407898
4907	0.12923604981244985
4908	0.9271322939375867
4909	0.8561581990958057
4910	0.33059928612893397
4911	0.16331983432526798
4912	0.6525544641141541
4913	0.26471427697891614
4914	0.7851744742006345
4915	0.9223830595406605
4916	0.0183220336209009
4917	0.7129948504492726
4918	0.3312904465991148
4919	0.9015124740612273
4920	0.42136427561983936
4921	0.8586321792826717
4922	0.6888650098889342
4923	0.8947876382310883
4924	0.24617116409050221
4925	0.07740822521325474
4926	0.2854625484539399
4927	0.7638597794011459
4928	0.058843903039971
4929	0.7796312407541125
4930	0.05767349321476001
4931	0.8247820891473415
4932	0.7417313378461856
4933	0.0022860602245685646
4934	0.5949813026402392
4935	0.5647435196452756
4936	0.5227567106222378
4937	0.933685423259557
4938	0.5679702810965301
4939	0.9016982774942174
4940	0.3076480946815867
4941	0.0037427549971232876
4942	0.05631490305708253
4943	0.542510210158062
4944	0.32268828915951897
4945	0.6680155235779118
4946	0.5423836427184232
4947	0.43210948613132827
4948	0.05779220904856752
4949	0.09677399461769698
4950	0.013080127440538658
4951	0.30102277568835334
4952	0.1861773199544987
4953	0.26188364761882743
4954	0.8493533199913447
4955	0.8484355260194172
4956	0.31860332780445455
4957	0.9088992355625586
4958	0.8422437962268923
4959	0.7908108868536816
4960	0.7020322298077337
4961	0.6181760063786486
4962	0.26765513094466087
4963	0.7046882571602316
4964	0.8271306982409982
4965	0.7753778022460923
4966	0.9100795666281457
4967	0.2102585241151388
4968	0.8367962861618186
4969	0.34762310904849725
4970	0.8452270587437215
4971	0.8218120898127602
4972	0.2272369825150099
4973	0.08048647868946857
4974	0.09094967407544219
4975	0.41884160639276424
4976	0.5100023496766395
4977	0.8119443237241931
4978	0.9537050973651139
4979	0.3116551896467751
4980	0.49498688292599513
4981	0.9592977165410276
4982	0.15030447585108087
4983	0.737328144407286
4984	0.7608886190724812
4985	0.28804035660766925
4986	0.5830212576974001
4987	0.805488290442879
4988	0.5717429000444947
4989	0.10001124981395293
4990	0.7518475441936018
4991	0.4394425375862506
4992	0.018041725995305624
4993	0.615852252069259
4994	0.6292620641947609
4995	0.6909889799897038
4996	0.9610543635948151
4997	0.3080399204348645
4998	0.21275116260587734
4999	0.9415937073734681
5000	0.8046092726881879
5001	0.6610794697515067
5002	0.7662535841178525
5003	0.606809514052079
5004	0.9114809263303979
5005	0.35163449976340866
5006	0.8217874858297493
5007	0.9349844226439576
5008	0.4406331785407922
5009	0.4345543439478272
5010	0.7645597295360689
5011	0.6092772491311153
5012	0.7441194267443035
5013	0.38115029526357147
5014	0.006655009838922421
5015	0.3370906878265677
5016	0.0998788430051556
5017	0.9132123188577467
5018	0.9387556397486125
5019	0.331227631923671
5020	0.5122643456443756
5021	0.04886675016496489
5022	0.9713739582943682
5023	0.10842146212379378
5024	0.40462908116083574
5025	0.5842350205527711
5026	0.8021746876113216
5027	0.8752394968699437
5028	0.957083695417883
5029	0.23922232249847775
5030	0.925654346617476
5031	0.22898613566621195
5032	0.24840469727210202
5033	0.36955236474985986
5034	0.8349650720462434
5035	0.014608856174151419
5036	0.8220798491117391
5037	0.4863564138475568
5038	0.710951417483706
5039	0.8530189604453869
5040	0.8236273704400846
5041	0.22164727551989927
5042	0.7606207541264185
5043	0.7121944632911216
5044	0.8476260104231642
5045	0.914808705866522
5046	0.484696885573385
5047	0.49480121918169295
5048	0.9487247503048514
5049	0.5728648217849983
5050	0.6732821243639036
5051	0.6081206572783429
5052	0.8095386026093666
5053	0.4982931105606965
5054	0.9149032248064589
5055	0.250063069876037
5056	0.018133637183714302
5057	0.5172065537998595
5058	0.8247108639562442
5059	0.9796439698773495
5060	0.8611132578520571
5061	0.8219539127762597
5062	0.2380342757909587
5063	0.08271913924767194
5064	0.5719173774479945
5065	0.6389681061562085
5066	0.8020113940201693
5067	0.8113216715859408
5068	0.2512812544218308
5069	0.6886571720099696
5070	0.9008632186428885
5071	0.3922281023864206
5072	0.7366782578567689
5073	0.4342014774650953
5074	0.22009547297041965
5075	0.5757480120275
5076	0.33201057504346576
5077	0.8687625624912457
5078	0.552510682500774
5079	0.6941353852779558
5080	0.7776805482672022
5081	0.5609682615453236
5082	0.503059897036088
5083	0.01007161499475917
5084	0.44304652606517436
5085	0.44098003852540446
5086	0.9292331757754059
5087	0.6985495806662528
5088	0.7850548401018339
5089	0.4618784444515974
5090	0.44569344583925197
5091	0.7674344397378404
5092	0.38067985248574376
5093	0.9386809178516425
5094	0.9820480806837985
5095	0.019045610142402025
5096	0.25041919201651897
5097	0.9010299804753024
5098	0.5388990788058292
5099	0.8976947014728911
5100	0.9396126414214139
5101	0.30083334774257253
5102	0.2943233793921298
5103	0.012996214624279467
5104	0.1477005861571884
5105	0.7610717561990084
5106	0.12454298424153365
5107	0.3100788438330414
5108	0.9200791347202997
5109	0.03373128142133752
5110	0.045352864904633416
5111	0.6419462255935772
5112	0.3672400027158095
5113	0.4096179482758766
5114	0.6266029435576721
5115	0.20822133324147452
5116	0.48067572909577894
5117	0.11499510624338893
5118	0.001946861113382714
5119	0.9771707305595704
5120	0.8088714203525258
5121	0.8622404191951516
5122	0.21363460544684965
5123	0.642714145880561
5124	0.39861066802208467
5125	0.45579563304575654
5126	0.14550368954055237
5127	0.459990267282843
5128	0.8381001009923744
5129	0.7225237828737661
5130	0.06473868283898143
5131	0.9077124600728262
5132	0.7140491838872352
5133	0.06069558727507185
5134	0.620214233644573
5135	0.08877924452046126
5136	0.5623330232726554
5137	0.5165138580305467
5138	0.8429903923057807
5139	0.9679222643259758
5140	0.8927924170704392
5141	0.8315362323575726
5142	0.43891309651733434
5143	0.6347841718970857
5144	0.18712912397798354
5145	0.1384792256098344
5146	0.9727923061299306
5147	0.34399163893576923
5148	0.92262310300081
5149	0.15945830945421324
5150	0.8012450884318146
5151	0.4093739267358073
5152	0.889651580966014
5153	0.6803634901397592
5154	0.06978798815937903
5155	0.23550384890187648
5156	0.25274852694361116
5157	0.5761266986743424
5158	0.28495809431727326
5159	0.07185672516969288
5160	0.016056426286562564
5161	0.8686634042702547
5162	0.3718721784458553
5163	0.2946456987572853
5164	0.015012518453418111
5165	0.7758880453694543
5166	0.5620916333387292
5167	0.6454824012102404
5168	0.6314689494497484
5169	0.5897288602417725
5170	0.7687557762993583
5171	0.35270049967826056
5172	0.40861247336177886
5173	0.15012753724609829
5174	0.6026034846026649
5175	0.30386997601028665
5176	0.9780627643269051
5177	0.7836001983290842
5178	0.735455107979678
5179	0.20231730470382725
5180	0.31904663383961707
5181	0.8891343670215153
5182	0.861183676962106
5183	0.05302652492205007
5184	0.836344495969706
5185	0.8165487374848903
5186	0.08767865031332944
5187	0.23018565424945825
5188	0.38864384239334704
5189	0.3875913559473768
5190	0.30940895103373445
5191	0.45819907091003864
5192	0.2085166941151374
5193	0.7378274290302498
5194	0.7428525136428854
5195	0.5304209814635295
5196	0.802991945885934
5197	0.16536665240349557
5198	0.8238619973398473
5199	0.49067263270089934
5200	0.7079094807160838
5201	0.38373397694090794
5202	0.7472580314084096
5203	0.8120922926769635
5204	0.24480715876676906
5205	0.045691470757230235
5206	0.6796790530122876
5207	0.947019854662886
5208	0.2529142132086546
5209	0.34040995190774503
5210	0.5999979533659947
5211	0.43052813945720114
5212	0.8459852011571026
5213	0.7747640452340732
5214	0.44581652743379985
5215	0.76277466564098
5216	0.3383779000419225
5217	0.8623999799126466
5218	0.41763709852820696
5219	0.038286052654052716
5220	0.7102412573958028
5221	0.8239668507213433
5222	0.5205689756364624
5223	0.27857825983833606
5224	0.5544133125943487
5225	0.3808610472598607
5226	0.35575305935254786
5227	0.6258304284618813
5228	0.4967728436870442
5229	0.5750938231033274
5230	0.5666850529956249
5231	0.9321307210796861
5232	0.22005204881939688
5233	0.8582762781847015
5234	0.7878626290332127
5235	0.2856640279184237
5236	0.9819440266872573
5237	0.40712089787513595
5238	0.47771793035494803
5239	0.6500433079904759
5240	0.4757837836994864
5241	0.485463419291277
5242	0.4723012183802012
5243	0.01823926604493098
5244	0.7416040268232578
5245	0.5803274674527757
5246	0.7474409269955238
5247	0.7620534725613781
5248	0.8541140245668427
5249	0.736780673963869
5250	0.2542385368492218
5251	0.6747156771300075
5252	0.5988372570104804
5253	0.9986541858345859
5254	0.07269416470089074
5255	0.2455041269886482
5256	0.7284803598036531
5257	0.8974772048167112
5258	0.6290488788643687
5259	0.2871213254422821
5260	0.5576033336004628
5261	0.7447541127606376
5262	0.154201043388283
5263	0.6249388034899335
5264	0.13680375052898308
5265	0.2794976092391843
5266	0.8954622263324575
5267	0.9624396874816579
5268	0.3404421367838748
5269	0.16362620485166446
5270	0.13590587007867105
5271	0.9187629787266186
5272	0.060014682372863004
5273	0.46102960216124
5274	0.21077664551584174
5275	0.022826705104363687
5276	0.13125852815833017
5277	0.7139039680558806
5278	0.3705675345561201
5279	0.8687757232434702
5280	0.98569386796691
5281	0.15020921175235724
5282	0.9300696031576372
5283	0.3037837835950584
5284	0.49811721240835183
5285	0.7675524178343283
5286	0.6712702924493535
5287	0.8746942825496694
5288	0.40825619435705385
5289	0.9368278507224819
5290	0.7050766961366388
5291	0.0990747822248258
5292	0.7183508335301388
5293	0.9492306048955839
5294	0.3962344952132786
5295	0.1833407364827736
5296	0.8995198535269395
5297	0.6546774450166808
5298	0.7474645725811014
5299	0.6157082143722628
5300	0.8067213119196075
5301	0.8363265809087643
5302	0.6634523893530677
5303	0.5464434135144202
5304	0.06767035246833764
5305	0.5254269169024166
5306	0.36679978013074344
5307	0.045762210096652156
5308	0.5724358223729951
5309	0.7739361312454607
5310	0.21245103213798888
5311	0.3257849932721314
5312	0.5943394039043631
5313	0.7321640995082755
5314	0.706060812184142
5315	0.5805616380054197
5316	0.6291244159011345
5317	0.11891465576970384
5318	0.3738907418320194
5319	0.6834602324674752
5320	0.4832666916754782
5321	0.1830022692144717
5322	0.17619077032805042
5323	0.4789219825019466
5324	0.8015148822090951
5325	0.7682778199067184
5326	0.24300383135904968
5327	0.8137201585327434
5328	0.08069160229749506
5329	0.685241005346732
5330	0.9133384367749768
5331	0.5247576208147231
5332	0.3374312569283229
5333	0.08215455125256221
5334	0.8476634761049769
5335	0.8676338228622102
5336	0.8942818256282209
5337	0.24458936387375585
5338	0.799133023930816
5339	0.19469513632450497
5340	0.5539511817525835
5341	0.7009123814134203
5342	0.8628094750699186
5343	0.39011786318417696
5344	0.33151339499598775
5345	0.9271996941812815
5346	0.7816792104050672
5347	0.7672296679669718
5348	0.24463328288380382
5349	0.8157765990818862
5350	0.0819078182168197
5351	0.2171709657137757
5352	0.15849768642864837
5353	0.4874962413750974
5354	0.0032891679169185783
5355	0.2139113199717192
5356	0.7270596518852027
5357	0.5845169170953471
5358	0.8410271989515333
5359	0.12230838632905039
5360	0.8318497026950286
5361	0.7267194189738667
5362	0.5597077234610625
5363	0.07990011785693052
5364	0.4911723434505454
5365	0.6008448017084255
5366	0.8792060247984524
5367	0.18319122358548456
5368	0.5183887850963893
5369	0.3522943639719246
5370	0.6262546144921525
5371	0.4862828846321885
5372	0.4635906897864067
5373	0.3034971037480596
5374	0.5014388503870075
5375	0.01323030898293176
5376	0.9089622125722818
5377	0.6228509173097838
5378	0.23270677511514115
5379	0.5471635481903077
5380	0.30156985200202757
5381	0.21181507491748053
5382	0.4261313575312974
5383	0.23334495537376176
5384	0.9841979292035832
5385	0.03642894408853414
5386	0.8593444800270834
5387	0.21445259625602353
5388	0.7019234584227771
5389	0.9623244861768003
5390	0.5692299208423802
5391	0.1162735287748432
5392	0.4114679291413852
5393	0.4871439185867762
5394	0.8729573748026489
5395	0.8853221684223461
5396	0.11865419926352094
5397	0.18862446575875536
5398	0.5590190047872804
5399	0.45025134889508545
5400	0.5193130789263476
5401	0.594754537466238
5402	0.05126107226879728
5403	0.5694373877225911
5404	0.21755227285798562
5405	0.5881435896353885
5406	0.5667803882594731
5407	0.2995566634859014
5408	0.6595564143669855
5409	0.44442076882531933
5410	0.2739581655914999
5411	0.5667993375344522
5412	0.14440983499198
5413	0.608700706347915
5414	0.34060726571482336
5415	0.668104865587867
5416	0.11882021108047036
5417	0.13209092903407693
5418	0.7637473097265647
5419	0.6790034202013384
5420	0.6189726548903424
5421	0.6224631432377253
5422	0.898777932719714
5423	0.23982284658951114
5424	0.853846869339475
5425	0.8001440730053055
5426	0.6091319560194184
5427	0.35991519864174537
5428	0.7981289942121714
5429	0.7160699316635216
5430	0.4723929960455221
5431	0.41010452196416713
5432	0.12389252163540043
5433	0.7841871158238839
5434	0.10008761510528652
5435	0.09042759371068176
5436	0.4554132513792136
5437	0.6469184074558701
5438	0.1555614273857454
5439	0.4494795879476444
5440	0.7809598610482706
5441	0.8299892839249561
5442	0.3661789155921793
5443	0.590803041448606
5444	0.5599458080806802
5445	0.5507226410833972
5446	0.7089592493951271
5447	0.32455113208497255
5448	0.4377712443301509
5449	0.8403103604309015
5450	0.9258507104682504
5451	0.44008253179561374
5452	0.6330948768143335
5453	0.5717375753067384
5454	0.9290451830273584
5455	0.8914608463891236
5456	0.18986457841379545
5457	0.15976974643144304
5458	0.7651894663905476
5459	0.6882744092457306
5460	0.4168639646510207
5461	0.33255560790275907
5462	0.05812793878895317
5463	0.23612942752823995
5464	0.004202498652540521
5465	0.31185672094028016
5466	0.176454841403353
5467	0.6008231730849745
5468	0.8645046091431189
5469	0.35256441767748015
5470	0.3648881098283555
5471	0.18532906025573093
5472	0.7121984705033869
5473	0.8058248925342087
5474	0.3932738144886371
5475	0.5622810322014532
5476	0.39258089745246616
5477	0.5528344065544089
5478	0.24374646094317765
5479	0.2937993838797385
5480	0.4209725586816844
5481	0.4306964138008278
5482	0.8168424705246806
5483	0.5298718228533644
5484	0.6698306157303329
5485	0.799325055297473
5486	0.3923718708918509
5487	0.6670252024070191
5488	0.1933615752939598
5489	0.15258482484842473
5490	0.6909566117313981
5491	0.45223224407790086
5492	0.01950881193389964
5493	0.5367949216601535
5494	0.75048830368802
5495	0.7901228891572777
5496	0.16669780254650923
5497	0.22235495302545127
5498	0.8620337881021881
5499	0.20214759110482106
5500	0.794048802322158
5501	0.2075225475322745
5502	0.9914057223476391
5503	0.79981614413355
5504	0.14394915613664283
5505	0.7084926416740958
5506	0.8985129667671101
5507	0.980271293462544
5508	0.560050808420801
5509	0.23734455880132
5510	0.43407500172286473
5511	0.028101356878840744
5512	0.4055901500417909
5513	0.6875229012278786
5514	0.8017552044683889
5515	0.8721632884744505
5516	0.4322391255297887
5517	0.5904335062758398
5518	0.022977650649252945
5519	0.03610546593417774
5520	0.8779028396103133
5521	0.14450748326742957
5522	0.06149846129119463
5523	0.3382696263121491
5524	0.7215667704594282
5525	0.1863697789595532
5526	0.7778400953763028
5527	0.06416622960934115
5528	0.20328704938728215
5529	0.3019370546115413
5530	0.9949355988415312
5531	0.04962075386110398
5532	0.1968463802839755
5533	0.4569211104541566
5534	0.2621476223096382
5535	0.1128527061618474
5536	0.31031448038734366
5537	0.14858588865882538
5538	0.9990390129988892
5539	0.34477134644823704
5540	0.5293265414982706
5541	0.9024695668086598
5542	0.871982597183407
5543	0.5902893393344072
5544	0.2711165650120746
5545	0.299995713758636
5546	0.7305991076951432
5547	0.8560355104412449
5548	0.31144206986717626
5549	0.9343516558446849
5550	0.4787922665777088
5551	0.2759725417651253
5552	0.7836132852032931
5553	0.5039404605348814
5554	0.17359156451799462
5555	0.1419980318835634
5556	0.31960670608215036
5557	0.7002174845977647
5558	0.4299263104140596
5559	0.09610970773240268
5560	0.07607032930827562
5561	0.6477669583183404
5562	0.24193729125957109
5563	0.8537668877654722
5564	0.46053946366811427
5565	0.25589587702030614
5566	0.25275687507223066
5567	0.1542662269457783
5568	0.009747628339821568
5569	0.1084682389243452
5570	0.5241248204849639
5571	0.19579812352284887
5572	0.5885526198178916
5573	0.6865189717813133
5574	0.34249102652566465
5575	0.7143961528260703
5576	0.6691209773039702
5577	0.43566455904751555
5578	0.6376557995955056
5579	0.9328852899888854
5580	0.4531700521469145
5581	0.00625778353862072
5582	0.25851539818901226
5583	0.9668237130430458
5584	0.3268884440726225
5585	0.8810207073036159
5586	0.6266355514005858
5587	0.6847838340112739
5588	0.43929903007612137
5589	0.06260682534274331
5590	0.1835767455526891
5591	0.2018307669460805
5592	0.9763735809384746
5593	0.4061185442051245
5594	0.21630666681494104
5595	0.8955556047403227
5596	0.2756666697740495
5597	0.18266362531959368
5598	0.6631004901208671
5599	0.9734519478124632
5600	0.013805912893631533
5601	0.7987683139826598
5602	0.3557545621158388
5603	0.8574889658413558
5604	0.7403463883566458
5605	0.3259384221047854
5606	0.9035660288713231
5607	0.939555180075104
5608	0.8506343190577376
5609	0.8884037112289662
5610	0.8902526804324804
5611	0.4684131286830595
5612	0.4054934647562437
5613	0.4270111605257826
5614	0.3958148256949302
5615	0.28772713058620814
5616	0.6657359081676122
5617	0.15002809892331792
5618	0.7149853212731068
5619	0.6932945133347581
5620	0.7619002433588732
5621	0.41517151059561874
5622	0.7087554395673645
5623	0.8181625898443963
5624	0.14882395406294524
5625	0.9513680599343717
5626	0.27653530311808483
5627	0.8553702182659721
5628	0.7093311484545413
5629	0.6737312682306226
5630	0.7330702421242185
5631	0.34046237534957524
5632	0.6544072322803879
5633	0.10938591410253551
5634	0.2872778638343645
5635	0.4956129938995031
5636	0.40696751578119883
5637	0.1540146801478417
5638	0.8320228001340393
5639	0.711773910923279
5640	0.15083618604780502
5641	0.4964687557459313
5642	0.5607901616702022
5643	0.895367715050507
5644	0.4083492123996213
5645	0.4215338313121195
5646	0.43010668793592643
5647	0.9666980425764563
5648	0.6794950438479845
5649	0.7906193244441597
5650	0.6702321706427841
5651	0.0844669106205137
5652	0.7161578299197289
5653	0.5906476357213147
5654	0.37746231808171926
5655	0.3884481787388676
5656	0.1516321581201101
5657	0.8187642825798941
5658	0.5645207567674893
5659	0.21689730750749037
5660	0.41445538508928126
5661	0.908208595922514
5662	0.9611540273156803
5663	0.9475376885719669
5664	0.6785594056593091
5665	0.23152325841140975
5666	0.2160199278361019
5667	0.512891820037209
5668	0.14660480041711776
5669	0.9309010187748634
5670	0.20138860444137796
5671	0.5425139758511793
5672	0.6145848659014697
5673	0.7614682773166878
5674	0.12228658815750537
5675	0.4337308332075467
5676	0.20030168255658454
5677	0.17467774194159225
5678	0.017298645384687727
5679	0.9810761619231043
5680	0.9976849345940726
5681	0.5812401704878193
5682	0.6450263947787812
5683	0.48541318662251154
5684	0.30037712734833766
5685	0.939755433026317
5686	0.797012385920825
5687	0.8786304745836999
5688	0.7321652368391863
5689	0.7829463787323572
5690	0.3470767626615997
5691	0.8212202112248224
5692	0.48260866782440826
5693	0.5092886924840371
5694	0.10493688994335848
5695	0.5169724022825254
5696	0.43107371609057044
5697	0.15997707394600202
5698	0.6151814090247116
5699	0.45258250020778024
5700	0.3654244478999925
5701	0.19750650539093706
5702	0.6946571925405628
5703	0.11111344263715273
5704	0.15734532744148366
5705	0.9991485138296949
5706	0.0859978866025306
5707	0.6818952651598065
5708	0.7289720564589744
5709	0.7455723904266071
5710	0.2828272382311007
5711	0.9576624170989534
5712	0.395038782931618
5713	0.19847231763128115
5714	0.7685203914409638
5715	0.2595584361867418
5716	0.7471183122698182
5717	0.9505952136403126
5718	0.14706702538308647
5719	0.14690420836559004
5720	0.7726174905934862
5721	0.5969403098620378
5722	0.13295533585100539
5723	0.5107887526000796
5724	0.021818023599219916
5725	0.6711059436716222
5726	0.48362877981409425
5727	0.6960292643159532
5728	0.4464041054136604
5729	0.4681415964027601
5730	0.7128341601374577
5731	0.7209804397951742
5732	0.266060976477119
5733	0.17366188083839273
5734	0.862815059841394
5735	0.6608996324062814
5736	0.3789745511593535
5737	0.48977398230970515
5738	0.21909857736469684
5739	0.07538905904387194
5740	0.7062811686575531
5741	0.2682054864589287
5742	0.13440748514267098
5743	0.2916399622917898
5744	0.46052492677533496
5745	0.43706789055988193
5746	0.8289558130240551
5747	0.04674314531924573
5748	0.8578189133126795
5749	0.9661026321957289
5750	0.7841279023487251
5751	0.8189082685235661
5752	0.2620341721352688
5753	0.5486165741114623
5754	0.0431877696625651
5755	0.0268051897735766
5756	0.4937609154050422
5757	0.862137568219283
5758	0.916862903290655
5759	0.624004356034494
5760	0.5563652522602456
5761	0.6908823617435299
5762	0.40203508394537957
5763	0.8512632042926138
5764	0.12651185932101283
5765	0.8824216824908567
5766	0.2590085697674017
5767	0.49772921573614215
5768	0.19276998850054128
5769	0.7247612534157386
5770	0.5668084611004076
5771	0.8899739315366316
5772	0.709189621333652
5773	0.0280939548246687
5774	0.5060593572737384
5775	0.06437978232309749
5776	0.8037472616740763
5777	0.9390288608225034
5778	0.8008597892348008
5779	0.012372776598393642
5780	0.7264239790423801
5781	0.6880305742166687
5782	0.7194715446100481
5783	0.15623383988014938
5784	0.48725475394941453
5785	0.8953030164139482
5786	0.7163992848887698
5787	0.9593057123972254
5788	0.6488252541966185
5789	0.7152059851656388
5790	0.22223347794033244
5791	0.8086585112881385
5792	0.8601356647736416
5793	0.5199204722282609
5794	0.77076323015381
5795	0.4753519152752337
5796	0.21687603053400273
5797	0.2865127241876404
5798	0.07662687179667604
5799	0.966708616942126
5800	0.21828262911358853
5801	0.5190263561200429
5802	0.6317772000877016
5803	0.04608807826292671
5804	0.5104044911724037
5805	0.46141741133362946
5806	0.8691147212152549
5807	0.4580818064960053
5808	0.09544383177841231
5809	0.07035146631427902
5810	0.9636852514248719
5811	0.5424806316022007
5812	0.04026267387895743
5813	0.1234675926597042
5814	0.05028911675695813
5815	0.6518979447096901
5816	0.20164982133184806
5817	0.614374214972958
5818	0.6638486993116425
5819	0.7820853199830695
5820	0.683579840476071
5821	0.30522778488700586
5822	0.5067603542100373
5823	0.412913174942129
5824	0.12399762785419777
5825	0.7628090515946965
5826	0.42755955090081244
5827	0.6496966151695124
5828	0.6599363591049451
5829	0.6252879019960097
5830	0.006010624115830754
5831	0.585440394615974
5832	0.08576862560509468
5833	0.22037408545541093
5834	0.3397759088811936
5835	0.1493388192052726
5836	0.5929380546962572
5837	0.07749757899008924
5838	0.034136074195643684
5839	0.865148586585388
5840	0.02057006588861976
5841	0.6785463828196765
5842	0.3487497938321289
5843	0.6251515478666322
5844	0.8771673694652768
5845	0.055034179783519654
5846	0.12832138287152361
5847	0.8185303014132602
5848	0.35045556505990916
5849	0.7339876270357517
5850	0.2663340863353878
5851	0.10930960518918764
5852	0.20188859268888126
5853	0.009975450525124607
5854	0.09027083570043082
5855	0.024987509466494973
5856	0.5303316319577901
5857	0.8634402015346625
5858	0.5641620341542406
5859	0.5262451218178921
5860	0.18391704034870437
5861	0.28950835882729575
5862	0.7952813341702507
5863	0.953267404337042
5864	0.05273837678707449
5865	0.35590949577890285
5866	0.08831684651081939
5867	0.4990023571847009
5868	0.5705333817211754
5869	0.2947046114308757
5870	0.9235717912474876
5871	0.7121618274313802
5872	0.1286331804081965
5873	0.1175249094860118
5874	0.20234193794544542
