	mean
4836	0.5022459871680334
4837	0.5002878983358943
4838	0.5014921417488716
4839	0.4946436124637474
4840	0.5006551752580041
4841	0.4993391248902777
4842	0.5002054151117254
4843	0.49709909431851795
4844	0.5044948165997697
4845	0.4986177371246939
4846	0.5020135500847576
4847	0.49956571687570606
4848	0.5039084141538402
4849	0.5003891944178407
4850	0.4989245293887861
4851	0.49421924813011164
4852	0.5012544622970526
4853	0.49614899521455935
4854	0.506515247745149
4855	0.505026655128207
4856	0.4977509294879629
4857	0.5005490733966104
4858	0.500998486190731
4859	0.5036473324723972
4860	0.49984339449157994
4861	0.5003389896868374
4862	0.5022639419790277
4863	0.49955785340224773
4864	0.4990007368191717
4865	0.49811098178734575
4866	0.4997584703973138
4867	0.49690015839006363
4868	0.49674066362820557
4869	0.5000059373687015
4870	0.49863397761086026
4871	0.5016658532581577
4872	0.4996363234231121
4873	0.4983376991597963
4874	0.4989266318891492
4875	0.5029813314636665
4876	0.4996372849149373
4877	0.4966815507296488
4878	0.4966907508789722
4879	0.5032278736450351
4880	0.49733079887968495
4881	0.5016363100542685
4882	0.49816988150197905
4883	0.5033824315120774
4884	0.4980792905107831
4885	0.5002730358735078
4886	0.5012435837634907
4887	0.49727681944773594
4888	0.5013479829653704
4889	0.5011903826051239
4890	0.5009080048738052
4891	0.49791649655923736
4892	0.5027577233307349
4893	0.5029943267230437
4894	0.4952583187944355
4895	0.5049138570669925
4896	0.5010493122693918
4897	0.4990697815514218
4898	0.49674378903916094
4899	0.4977925549833548
4900	0.5001103821112125
4901	0.49623813215999035
4902	0.5019868703689859
4903	0.4956779026145167
4904	0.5002962773782952
4905	0.5006740909738084
4906	0.4993348298587093
4907	0.4996236452381589
4908	0.49860834765445644
4909	0.5021297859271815
4910	0.49676231865121606
4911	0.5005450978391239
4912	0.5021463139748468
4913	0.5003113332696139
4914	0.49789874309362675
4915	0.4963627990564893
4916	0.5009727737721045
4917	0.4920725917304676
4918	0.4987535228173003
4919	0.49651656055019733
4920	0.5037271951066424
4921	0.4952310747721194
4922	0.5019547366044487
4923	0.49883641912970345
4924	0.49906358582208904
4925	0.5054329433653761
4926	0.4946555474037926
4927	0.499262039593597
4928	0.4967701432450187
4929	0.5006810733494326
4930	0.5060013992033117
4931	0.4961147422280381
4932	0.4982435436695452
4933	0.4977203109813633
4934	0.5025052957970912
4935	0.5005608362830162
4936	0.5010282154135295
4937	0.501761739202048
4938	0.5017729306987827
4939	0.49662350676718653
4940	0.505376579599771
4941	0.5006677092729337
4942	0.49792434047640927
4943	0.4997283291401088
4944	0.4986840236065673
4945	0.5014839663971401
4946	0.5011557517902475
4947	0.5019101903466815
4948	0.5003055306823817
4949	0.5011534882291014
4950	0.5028508902998671
4951	0.4986519595089345
4952	0.4980158346774617
4953	0.49941729329507323
4954	0.49930213997227485
4955	0.49521717162577145
4956	0.5010140976859302
4957	0.4978407922461688
4958	0.4996036702203858
4959	0.499897927331513
4960	0.49682006001758156
4961	0.5010465697914432
4962	0.5026879716897059
4963	0.4982705362735
4964	0.503259973792222
4965	0.5071965904254268
4966	0.5034355148648632
4967	0.5072905325070537
4968	0.5034464458527376
4969	0.49929686401183926
4970	0.5000625329732996
4971	0.5008687209526018
4972	0.49796054234862974
4973	0.4988497170725506
4974	0.5010213713075906
4975	0.5026603456114983
4976	0.4963062539128304
4977	0.505945001143337
4978	0.49473928193280964
4979	0.5014147456331469
4980	0.49898728829041084
4981	0.5028777310249133
4982	0.49572051047135035
4983	0.5064385721730381
4984	0.4997508034402974
4985	0.4992121074631663
4986	0.5008016199318652
4987	0.5032256800124989
4988	0.5046346711109398
4989	0.5035681277285357
4990	0.501344449050054
4991	0.5043323522336634
4992	0.4976193379383924
4993	0.5016172839288585
4994	0.49793531831194393
4995	0.5006824406876723
4996	0.5014215613166473
4997	0.49999239996586364
4998	0.5016364614207734
4999	0.49838762120508
5000	0.4952876612504676
5001	0.5027051639850076
5002	0.4971773489157081
5003	0.5025952399077761
5004	0.49657065578840565
5005	0.49921668422792465
5006	0.5052117517862595
5007	0.504077760578275
5008	0.5001065767167685
5009	0.501419972899479
5010	0.4966314437842455
5011	0.5007001891815475
5012	0.505373710534353
5013	0.49247270977676544
5014	0.5018197412979469
5015	0.5029374310478892
5016	0.49865095755429867
5017	0.5014094062464266
5018	0.4970042731546554
5019	0.501084525710673
5020	0.4969480825275063
5021	0.4963634056460255
5022	0.5006087603555157
5023	0.5020397852266184
5024	0.49627622181413944
5025	0.5024378435445886
5026	0.50067978243793
5027	0.49250260017741254
5028	0.49959096877579867
5029	0.49930471455179065
5030	0.49853979215087757
5031	0.5017877769548772
5032	0.5000973341298125
5033	0.504295099446869
5034	0.5010744090811837
5035	0.5000050739766216
5036	0.4976044229265754
5037	0.4926136087435704
5038	0.5049696904127432
5039	0.5009354546555742
5040	0.4986947686685155
5041	0.497710177694634
5042	0.5015019431422691
5043	0.5014621037560079
5044	0.5039600348109273
5045	0.5045109349930704
5046	0.5015426191744385
5047	0.5062509282142121
5048	0.5026230912432081
5049	0.49953797576393233
5050	0.5043720438942236
5051	0.4967813451483764
5052	0.4988326310263479
5053	0.500184883780052
5054	0.4934989404116326
5055	0.4984648742186916
5056	0.501688683454515
5057	0.5015147292288676
5058	0.4976023736499281
5059	0.5041476145056789
5060	0.49689028232972504
5061	0.5004588809162063
5062	0.4973244559074281
5063	0.4992467736933386
5064	0.5016175096658746
5065	0.5016620189358943
5066	0.5005690913167278
5067	0.496638714577107
5068	0.4979396242261055
5069	0.5026660487501149
5070	0.5025666930050259
5071	0.49998482251293563
5072	0.5006280506473854
5073	0.5029997730415593
5074	0.5006672299975485
5075	0.4963411040132165
5076	0.49872965311937034
5077	0.49394601864040044
5078	0.49682833821707517
5079	0.5023294352056854
5080	0.4992227955594721
5081	0.5029150384322636
5082	0.4987233043979613
5083	0.4957817385739858
5084	0.500377149103451
5085	0.503160551285055
5086	0.4997707850989029
5087	0.5029376172074579
5088	0.49833798249302835
5089	0.5023076711438039
5090	0.5005154713480515
5091	0.49915010049353503
5092	0.5034682252525863
5093	0.5051521209000217
5094	0.5030685997716261
5095	0.5002810723666874
5096	0.5031513811450611
5097	0.502918480484919
5098	0.49822708985262626
5099	0.5006979579998939
5100	0.5014595251712128
5101	0.5028041393473354
5102	0.5017913456799442
5103	0.5010358959230332
5104	0.4972989725875791
5105	0.49659256257373374
5106	0.5032707132374182
5107	0.49726770120030517
5108	0.492938363503044
5109	0.4993237023351782
5110	0.5015424104552725
5111	0.5024757100494744
5112	0.49794511878418773
5113	0.4979078927205762
5114	0.4986383834142762
5115	0.49814840886941786
5116	0.4979496215030601
5117	0.5036475367803197
5118	0.49573684859438
5119	0.5003909139993772
5120	0.5062490705810295
5121	0.49834629740296116
5122	0.49485359203163115
5123	0.49941760657620626
5124	0.5010712332311142
5125	0.5030624979443756
5126	0.4983648127967026
5127	0.49773532050539987
5128	0.5025604206910737
5129	0.5000946137381909
5130	0.49796100516096675
5131	0.4995597730980269
5132	0.4979022803735296
5133	0.5012108219400018
5134	0.4964095340822807
5135	0.4965565720550049
5136	0.49883680944022774
5137	0.4994422682851824
5138	0.49822149022536405
5139	0.5075402749479448
5140	0.5013194852772638
5141	0.5057274047428075
5142	0.5006673223424188
5143	0.49944876108368846
5144	0.5054704594752968
5145	0.5004441447161807
5146	0.5039810112271632
5147	0.5026682828051444
5148	0.5036767587317107
5149	0.49894427655845586
5150	0.5035466606284075
5151	0.4968686912897459
5152	0.5035163399365322
5153	0.5022845468323329
5154	0.5112858193431025
5155	0.49472126030165925
5156	0.4997334905012208
5157	0.5014141625086722
5158	0.4995187224418785
5159	0.5006370018223292
5160	0.4993004807345314
5161	0.502238220121998
5162	0.49978512350874055
5163	0.5055406188620024
5164	0.5045486948977178
5165	0.5039857857744561
5166	0.499501815835766
5167	0.4985543103308255
5168	0.500232672794197
5169	0.5037394057136373
5170	0.4975707999738931
5171	0.49858878440683585
5172	0.5001831754797296
5173	0.5023218607671355
5174	0.5052905432422297
5175	0.4992613962046158
5176	0.4994157241890456
5177	0.4999419860238829
5178	0.49819268028776226
5179	0.49635773451167414
5180	0.5001554519585351
5181	0.49748073931957015
5182	0.5019215135422415
5183	0.5000663116662826
5184	0.501947031015
5185	0.4969684549198319
5186	0.5056170959322102
5187	0.49555949350949224
5188	0.5003078256923861
5189	0.4961348050668116
5190	0.5027125143200879
5191	0.5032143485692065
5192	0.5013214320428843
5193	0.5053670250285961
5194	0.5025467305871661
5195	0.5035033728277971
5196	0.5009519160846272
5197	0.49608107093991766
5198	0.5003075804609555
5199	0.5007041246872919
5200	0.5035788151919943
5201	0.5026170052076704
5202	0.4985200976649272
5203	0.5054774448976267
5204	0.4993900338077029
5205	0.5031759675137577
5206	0.4970904104218786
5207	0.49860970284208905
5208	0.4976500274310493
5209	0.4942063003977358
5210	0.4993894261860285
5211	0.4993212062135061
5212	0.49841838194085375
5213	0.5030544044008775
5214	0.49849422120989195
5215	0.5036676148587488
5216	0.49974253498055443
5217	0.5014361931784425
5218	0.49645904866188556
5219	0.5002968214732814
5220	0.5001619493552919
5221	0.5010974649281157
5222	0.5044957781313235
5223	0.4988106461001671
5224	0.5005954081054076
5225	0.5016359411273669
5226	0.4985621328691852
5227	0.4997518724043994
5228	0.4950228238499947
5229	0.4996152845615741
5230	0.4996532529815611
5231	0.4990154546784353
5232	0.5031142164072655
5233	0.49941664010877623
5234	0.5021032171194919
5235	0.5003761923670039
5236	0.4974051347760156
5237	0.5004630123321109
5238	0.4965928102959212
5239	0.49878098623301814
5240	0.49630410925599927
5241	0.49972633080061923
5242	0.4965784244960579
5243	0.4980146676437707
5244	0.5000004094967584
5245	0.4990696322080019
5246	0.5003599236029218
5247	0.5011727335247574
5248	0.4976428319140814
5249	0.49752821035287786
5250	0.49314459654392867
5251	0.5006132198924055
5252	0.5001588421828165
5253	0.4994761725113565
5254	0.49956627691132083
5255	0.4991906287798574
5256	0.498162272354104
5257	0.4980869315788641
5258	0.4992467719483767
5259	0.4981791985612437
5260	0.5020880955528055
5261	0.4996994193085633
5262	0.4982491660243063
5263	0.4956769453591259
5264	0.5044479399626015
5265	0.4997225254357514
5266	0.4980041394229707
5267	0.5008254735804505
5268	0.5004809430264532
5269	0.4946687839351251
5270	0.4995790454467828
5271	0.4983951478187778
5272	0.5008831901246447
5273	0.49947320863495415
5274	0.5040443217204673
5275	0.5012103381436053
5276	0.49801664646054905
5277	0.5013158692273845
5278	0.5016069911534365
5279	0.49606517514808146
5280	0.5031842052287835
5281	0.4992918604792534
5282	0.502447706581165
5283	0.49864115321168445
5284	0.5045940257133638
5285	0.4931740334870089
5286	0.49962206094617595
5287	0.49958674416271
5288	0.5009296806558563
5289	0.49910792672755105
5290	0.49834893256387824
5291	0.5052707960722331
5292	0.5040132343654024
5293	0.5017446328435711
5294	0.49869207689993444
5295	0.500934885992428
5296	0.5007377709043689
5297	0.49852454112755
5298	0.5024233599670573
5299	0.49839254912473596
5300	0.5047936362593073
5301	0.5039287966772332
5302	0.5021318463973096
5303	0.5028319458722049
5304	0.5053543509395018
5305	0.5058072859763275
5306	0.5015080400912502
5307	0.4975840142544408
5308	0.5051042406709227
5309	0.5008283379643786
5310	0.49980706159469157
5311	0.5026032039102354
5312	0.502069360019502
5313	0.5010461920819643
5314	0.5036911003117962
5315	0.5043898995594174
5316	0.500112055713653
5317	0.5009287182805987
5318	0.5005016475932845
5319	0.501440159949231
5320	0.5022229026191619
5321	0.5020179276805492
5322	0.49758699283083563
5323	0.49913281256242514
5324	0.5036145710016825
5325	0.5027933508242471
5326	0.5029376204523488
5327	0.4986440770443405
5328	0.49994298691460554
5329	0.5000401645719902
5330	0.4971250758949206
5331	0.4986644691859355
5332	0.5019396532069502
5333	0.5011624694371004
5334	0.49832354078959595
5335	0.49530847310912224
5336	0.4991797856137483
5337	0.4929464302718043
5338	0.5003409060065153
5339	0.5030591994389443
5340	0.502524288944205
5341	0.5026274183339474
5342	0.5028379022923156
5343	0.5012909146443661
5344	0.5013567970643183
5345	0.4991522474932981
5346	0.49971176871120576
5347	0.5012649834036154
5348	0.5000604296462204
5349	0.4977638494646473
5350	0.5012243671949351
5351	0.4989558168463226
5352	0.502418125959402
5353	0.5016793309457604
5354	0.5009720078593817
5355	0.4992703360606776
5356	0.5037660383895861
5357	0.5013908296558317
5358	0.5000525073741571
5359	0.5023846931473664
5360	0.5024680562634348
5361	0.49915409964174934
5362	0.5015019400467128
5363	0.49749437952158304
5364	0.5045442253155249
5365	0.497692481037898
5366	0.498781407923478
5367	0.49861867418447375
5368	0.4945699785167559
5369	0.49731944397860917
5370	0.49868288274034456
5371	0.4956080178357438
5372	0.5014066406306028
5373	0.504762991765184
5374	0.500660921025001
5375	0.4971637321745766
5376	0.4991180596377686
5377	0.5003360189177205
5378	0.5029945566734941
5379	0.49694847760412014
5380	0.49966836349440635
5381	0.4964768106984021
5382	0.5038508251900101
5383	0.5005098599860383
5384	0.5027993056909615
5385	0.5005470445838897
5386	0.5001538898748054
5387	0.5031914703512301
5388	0.4989109966475382
5389	0.5024141830660741
5390	0.49906842043907834
5391	0.5002160784045818
5392	0.5004737028780202
5393	0.5052502011177312
5394	0.49641506016644915
5395	0.4946025865281022
5396	0.4981159696735387
5397	0.4997930245923598
5398	0.5028320121958056
5399	0.49770415477072855
5400	0.5020280645540326
5401	0.4990649186185376
5402	0.49732031884062855
5403	0.5009275933621233
5404	0.5028335106780499
5405	0.5006227887293228
5406	0.5010006507413046
5407	0.5064312763718049
5408	0.4961755597631547
5409	0.49894502353997733
5410	0.4983403378813773
5411	0.500924790057869
5412	0.49946125933328284
5413	0.50350522354558
5414	0.49512081662943547
5415	0.4989210477156907
5416	0.5045324853658256
5417	0.4996676509247143
5418	0.5017901725034574
5419	0.5014620875569675
5420	0.5005588348368416
5421	0.49417304624931585
5422	0.4991697507176461
5423	0.502501043488381
5424	0.49851632664162243
5425	0.5048550939098911
5426	0.5028918211134371
5427	0.4953878481211319
5428	0.500362354831257
5429	0.5003528350746038
5430	0.49645076133749616
5431	0.5021042067677493
5432	0.498819518347934
5433	0.5038917603965064
5434	0.4978654409032828
5435	0.5035140724322866
5436	0.49975331640285875
5437	0.4994655594014154
5438	0.497879221668806
5439	0.502987803618945
5440	0.5065248069578712
5441	0.49808667597076084
5442	0.4974262935039389
5443	0.4963076127403154
5444	0.50319962605089
5445	0.4983997402324147
5446	0.49944106685012774
5447	0.5012147123403232
5448	0.5009929494105702
5449	0.500196049390494
5450	0.4966868419924569
5451	0.4976394252397365
5452	0.4982196688623744
5453	0.49646616832456475
5454	0.49612182646926556
5455	0.5035083105441718
5456	0.4970282153618555
5457	0.49700806087638766
5458	0.5036571277053355
5459	0.5039610578757341
5460	0.5043435596661934
5461	0.5010204125078995
5462	0.5017133805373137
5463	0.4993775777183121
5464	0.5019835014224876
5465	0.4994053036060565
5466	0.5040804352863538
5467	0.4957180726708466
5468	0.4955762401389844
5469	0.49684541773734525
5470	0.4998735117468904
5471	0.5011184382380915
5472	0.5011666238155112
5473	0.5002048122144069
5474	0.4979947294152559
5475	0.5017251583888563
5476	0.49464710767779735
5477	0.5014339858455498
5478	0.49932719460668284
5479	0.4982641075411613
5480	0.4988470367974328
5481	0.49317501834361155
5482	0.49638322480028263
5483	0.49923838064038284
5484	0.4969024048604906
5485	0.49763110202358846
5486	0.5022008400757397
5487	0.5001383715710843
5488	0.496744314382055
5489	0.497177595875229
5490	0.498673049402003
5491	0.5023366875537948
5492	0.5007027105165467
5493	0.4974050382390257
5494	0.49646448421699707
5495	0.4972804809858658
5496	0.5013458896832128
5497	0.5000235167362822
5498	0.5050864846923788
5499	0.4980083680226647
5500	0.5018041980783943
5501	0.5064002007600257
5502	0.49957045960148955
5503	0.5033817958610852
5504	0.4970910190288101
5505	0.5008439232164401
5506	0.49746377608624953
5507	0.49948794827484555
5508	0.5028604667293032
5509	0.4969114327237551
5510	0.497623583963432
5511	0.49921724454817784
5512	0.5057559536588825
5513	0.4997518577259419
5514	0.5006176123900449
5515	0.5016805895959099
5516	0.49661110930321417
5517	0.506377593567185
5518	0.5030846776657624
5519	0.5022320192873548
5520	0.49918708480912655
5521	0.5016710590488704
5522	0.5047775518262101
5523	0.5035519619302213
5524	0.5002739581181942
5525	0.5007446183143336
5526	0.5016156469253483
5527	0.4974617349556698
5528	0.5035943871957714
5529	0.49830607987801395
5530	0.4963059573331205
5531	0.49971226765660215
5532	0.4944972809016055
5533	0.5018118109718164
5534	0.4978344760631054
5535	0.49353691384746223
5536	0.501165529875259
5537	0.5001150456926847
5538	0.5019421476850853
5539	0.495760199824396
5540	0.49595953901319645
5541	0.4963131218453438
5542	0.49486496128738966
5543	0.5086246688089109
5544	0.501266220832384
5545	0.4990141620069049
5546	0.499911278006527
5547	0.4990995674768198
5548	0.4966905458689569
5549	0.5018345406796709
5550	0.5047700431098985
5551	0.5038969398773693
5552	0.4992973992507851
5553	0.5004008361969492
5554	0.49416366610537327
5555	0.49661690391444424
5556	0.49873872269277464
5557	0.4976792335676304
5558	0.4951748807878625
5559	0.5009955934634543
5560	0.4992026135404068
5561	0.5021093072349707
5562	0.4977275204717382
5563	0.5031314250675416
5564	0.4975703467155581
5565	0.5009237171301404
5566	0.4972558955396419
5567	0.49640658339703714
5568	0.5025872814607943
5569	0.49869275496524407
5570	0.5019156922333812
5571	0.49609842279887406
5572	0.49499220704777225
5573	0.500044000049858
5574	0.5005731040627734
5575	0.501301893379054
5576	0.5029567388560262
5577	0.49838996387962015
5578	0.5000862643737665
5579	0.5004812828609307
5580	0.4966798487631379
5581	0.5011124863018261
5582	0.499637607495906
5583	0.498696207932347
5584	0.4947742263288689
5585	0.5043236056494378
5586	0.49683388479199586
5587	0.4951552725183914
5588	0.5010406385259814
5589	0.5011994259087799
5590	0.49829953988454734
5591	0.49958817445893283
5592	0.5014488115966191
5593	0.5028507178778665
5594	0.49835478532850885
5595	0.4982541859637753
5596	0.5020396625072789
5597	0.5007916032172499
5598	0.49320894403300597
5599	0.4964579583714205
5600	0.5036562715036845
5601	0.49760679225085425
5602	0.49987489685775416
5603	0.5035372870171967
5604	0.4955714543018778
5605	0.49890203186499504
5606	0.5003715500696371
5607	0.49984410228084136
5608	0.5002247208751814
5609	0.49909184061584555
5610	0.4937451283074882
5611	0.49997074160183447
5612	0.501528635271242
5613	0.497634686302094
5614	0.497753940162413
5615	0.49844672572422216
5616	0.4990758923786748
5617	0.5001832953581605
5618	0.49754331004926683
5619	0.5013446278484432
5620	0.49528713486791187
5621	0.5032347677046762
5622	0.5015452061719848
5623	0.5000266801594846
5624	0.5000675155322072
5625	0.5020437964472718
5626	0.49613397667687675
5627	0.49986460972410696
5628	0.5044381757056723
5629	0.4967444997421108
5630	0.5011540683137209
5631	0.5037925924558264
5632	0.499275520511171
5633	0.5000513395843147
5634	0.4991476785625152
5635	0.49854806652469286
5636	0.5007744396204005
5637	0.5026049260652916
5638	0.49514906572654416
5639	0.4989758653926596
5640	0.5025398791178334
5641	0.49876183241041017
5642	0.5017212705468267
5643	0.502767145194512
5644	0.5006713521360895
5645	0.496943400581117
5646	0.501376015397863
5647	0.4957173840413051
5648	0.5021951577253586
5649	0.5003493300624829
5650	0.502692054475975
5651	0.4968620377762967
5652	0.50303487244212
5653	0.5049209955449013
5654	0.4955016839931464
5655	0.4990825608649691
5656	0.5055364727066145
5657	0.49799669326899204
5658	0.5031459627075515
5659	0.49686804236541593
5660	0.49642674040903184
5661	0.4983358107934637
5662	0.4925458445872338
5663	0.5041877570096033
5664	0.5016762551480982
5665	0.49698789190463233
5666	0.49650757745598667
5667	0.5001854002413709
5668	0.5041673921340643
5669	0.5024625814229685
5670	0.4982834757028117
5671	0.4988919779219802
5672	0.4973899671709478
5673	0.49524815390640353
5674	0.503992384489391
5675	0.497665944928366
5676	0.4984960471507111
5677	0.4994158034066855
5678	0.500790050038801
5679	0.49937367775107994
5680	0.4990189374297831
5681	0.5013343765288455
5682	0.5055551462835569
5683	0.4955470404009971
5684	0.4995943470326314
5685	0.4981585657284352
5686	0.5048858049326166
5687	0.495558480013598
5688	0.5011846499191117
5689	0.5051597412782004
5690	0.5016800306852426
5691	0.502823979023267
5692	0.5021260677110272
5693	0.5014323427565781
5694	0.5017093490396836
5695	0.4981993070876172
5696	0.49614680702834724
5697	0.5030902708740285
5698	0.499358459512405
5699	0.49674987924714004
5700	0.4995280101843988
5701	0.5011183853067942
5702	0.5022801779953205
5703	0.494903791050152
5704	0.4981548388258263
5705	0.49888876703339
5706	0.5004167271835046
5707	0.5028700974783881
5708	0.5016520263251103
5709	0.5000250988834503
5710	0.49935942515024817
5711	0.5001778601796478
5712	0.5000729272517112
5713	0.5003965142513341
5714	0.5011905391860586
5715	0.5027865828740183
5716	0.49949193596136976
5717	0.4976995083914052
5718	0.5003677990369405
5719	0.49667483285610853
5720	0.5007633517760156
5721	0.5012601462218945
5722	0.49872123914573524
5723	0.4998476135183784
5724	0.5003967814848582
5725	0.5038801664172418
5726	0.5015778227896356
5727	0.49711193908490175
5728	0.5003563740329041
5729	0.49966231135827766
5730	0.4976241659570496
5731	0.5010146552219499
5732	0.49765297156789
5733	0.4996678771394401
5734	0.5014683290714014
5735	0.496920513057769
5736	0.4998559222785581
5737	0.5017354528891389
5738	0.49919145784709207
5739	0.5024037517001467
5740	0.4946198969461015
5741	0.5008744293211588
5742	0.5008248890486096
5743	0.5011728495010855
5744	0.5017726262952209
5745	0.4975482889265414
5746	0.5005912944108616
5747	0.49872201600225946
5748	0.5047983102541462
5749	0.4978749937112595
5750	0.5013214907973921
5751	0.4946505349473774
5752	0.49978941421962153
5753	0.4996170583975114
5754	0.5001286631409054
5755	0.5000485526212
5756	0.5006821517185772
5757	0.4982879332467931
5758	0.4982228127369421
5759	0.49810133030023146
5760	0.5070162541272588
5761	0.5037520583754027
5762	0.4999981447037879
5763	0.5005554654457941
5764	0.5023998372210846
5765	0.49935805896653146
5766	0.5045234431813174
5767	0.49750091671017627
5768	0.4979957008658031
5769	0.5003199446487404
5770	0.5013597551339448
5771	0.5053249593709067
5772	0.5007209527193242
5773	0.5008875455665392
5774	0.49868853836582705
5775	0.4995432603290815
5776	0.5005400058148851
5777	0.4951620859886413
5778	0.5043318290042722
5779	0.49692700037087745
5780	0.49823609608766983
5781	0.5025844776789274
5782	0.49799497478629573
5783	0.5022232189113988
5784	0.5002773576017205
5785	0.5018001069704401
5786	0.4975848007931838
5787	0.49475030839834916
5788	0.499400016065115
5789	0.4996561167476969
5790	0.4974476508624467
5791	0.49926470128120964
5792	0.5016502412470555
5793	0.5047094013461156
5794	0.5010137746622013
5795	0.5019574078873124
5796	0.5014108883782586
5797	0.5008001317165222
5798	0.5009776364386666
5799	0.5021796353344322
5800	0.49823702972798656
5801	0.49818305820465086
5802	0.49754762890886284
5803	0.4975509861669047
5804	0.5008900525484438
5805	0.5016084254003892
5806	0.49898690138562835
5807	0.4974540518038666
5808	0.5022731599642483
5809	0.4963395982800982
5810	0.4980483907587253
5811	0.49725504344378785
5812	0.5007263518298866
5813	0.4940476898061325
5814	0.5001524583500419
5815	0.5077503244327931
5816	0.500175184759116
5817	0.5019025214108535
5818	0.4941988308267222
5819	0.5009162377721044
5820	0.49991118536300416
5821	0.5037875600836175
5822	0.5003544067621651
5823	0.5011151041555808
5824	0.4971598473474583
5825	0.496550969529099
5826	0.5016717699726257
5827	0.5019831154042443
5828	0.5000227056601955
5829	0.5066059943346009
5830	0.5016851048249117
5831	0.4987852853871121
5832	0.5033417895553722
5833	0.49940387784897977
5834	0.5011995043138094
5835	0.5015551921752017
5836	0.49771767215222007
5837	0.5055815035401677
5838	0.49923816321223174
5839	0.49508566175919616
5840	0.4999205903810276
5841	0.5015851841935786
5842	0.5011552519610043
5843	0.5044282584191743
5844	0.49655464223269774
5845	0.5042427448042667
5846	0.4936089306204889
5847	0.49973435270000754
5848	0.5012851240054617
5849	0.5031283784181773
5850	0.5002956383732208
5851	0.4990108805136162
5852	0.4945692959838185
5853	0.4971617669767471
5854	0.504418551645466
5855	0.50172711375843
5856	0.4968418064609997
5857	0.5005417149214244
5858	0.49639447283312294
5859	0.4992937968510758
5860	0.49933144524095796
5861	0.4997397732315216
5862	0.49483796409236513
5863	0.49711866893391754
5864	0.5024337036604387
5865	0.49982146290761237
5866	0.49735689821601264
5867	0.5016328537041339
5868	0.500752225377752
5869	0.5026378014129317
5870	0.5006120384804978
5871	0.4942424802846492
5872	0.4978875033596739
5873	0.5014337985264123
5874	0.49612944148738586
5875	0.50013359981202
5876	0.4988002135158751
5877	0.49799569579389197
5878	0.4979868716806085
5879	0.5024908607955461
5880	0.500517851859124
5881	0.4996043341783263
5882	0.49499934398493206
5883	0.4972391892523099
5884	0.5008429979036844
5885	0.497453923684457
5886	0.4981857407309036
5887	0.49909122024550634
5888	0.5052262756784452
5889	0.49925543798038197
5890	0.4994380436324418
5891	0.4989508158690534
5892	0.4962953482932702
5893	0.49993022522676855
5894	0.49803624255336254
5895	0.4949372788051036
5896	0.5045107612908674
5897	0.49963121406171657
5898	0.49687262198901655
5899	0.4962981780496298
5900	0.49924973385641686
5901	0.4993039522348167
5902	0.5029938941573924
5903	0.4993968862399866
5904	0.49839986255247604
5905	0.49619159453244976
5906	0.5006462464754396
5907	0.4995797647145897
5908	0.4998162853479539
5909	0.5011415983934933
5910	0.49769438091371565
5911	0.505534424351757
5912	0.49949213831587747
5913	0.49639719880451993
5914	0.4981607523149862
5915	0.504006116581286
5916	0.5004937312747081
5917	0.49772012200045945
5918	0.4963802553029551
5919	0.5037921946079743
5920	0.5013929198193446
5921	0.4968164956731057
5922	0.49983891221761195
5923	0.4983654150565324
5924	0.5036809748828495
5925	0.4995797711187337
5926	0.5007884983142155
5927	0.5008678008450975
5928	0.5030822096215409
5929	0.5029497606767716
5930	0.49792591517484663
5931	0.5114413490610538
5932	0.5055929135306279
5933	0.5001436112210528
5934	0.49766839637906235
5935	0.4984715907771077
5936	0.4965703636551203
5937	0.5001241948549899
5938	0.49910054356699274
5939	0.5014015569711275
5940	0.4965744923441263
5941	0.5031809288974373
5942	0.49557687350703555
5943	0.5010897189799006
5944	0.5012383773613606
5945	0.49935486268724527
5946	0.5008187981175245
5947	0.49950139934693916
5948	0.4999222040035802
5949	0.5009102315466889
5950	0.49304699512031575
5951	0.5012886806588387
5952	0.5039523291818304
5953	0.5005813470525879
5954	0.4970842573717146
5955	0.4973603521890215
5956	0.49932994681955717
5957	0.5039074880882467
5958	0.5058020697209811
5959	0.5012101108510405
5960	0.4984724828836863
5961	0.4981661794146983
5962	0.5042705020416901
5963	0.499118726598759
5964	0.4987377318691562
5965	0.5011830216241194
5966	0.49415579229116036
5967	0.5059871833961133
5968	0.49649186474899687
5969	0.4991450588734453
5970	0.49772233545265815
5971	0.5007478219552135
5972	0.5020820163443247
5973	0.5040931876520184
5974	0.4980540627278413
5975	0.49657090607422616
5976	0.5028991177262837
5977	0.4945233084430466
5978	0.49846534441701223
5979	0.5023613476887939
5980	0.49898241940399113
5981	0.49686442266888625
5982	0.5062650060122342
5983	0.5006963998369083
5984	0.492484635718407
5985	0.49715009032885993
5986	0.5016600580267153
5987	0.49321023463606645
5988	0.49802498338042034
5989	0.4975791948807986
5990	0.5018262343505799
5991	0.5019742608483673
5992	0.499234917539582
5993	0.5016585199121901
5994	0.5025436678679771
5995	0.49671117523606634
5996	0.4968427983662702
5997	0.5016921253891201
5998	0.5053170521007313
5999	0.5005424133951029
6000	0.4943325547679232
6001	0.4995329232622351
6002	0.4974314280346921
6003	0.503386174610017
6004	0.4992191031371498
6005	0.4999594931332027
6006	0.4998442677999017
6007	0.5010948033864943
6008	0.5027025047292051
6009	0.5017388193458218
